h-Model fitted tot-Model 
 Starting Params: [3.05, 2.68, 1, 1, 0.1]
 parambounds: [(0.001, 50), (0.001, 50), (0.001, 50), (0.001, 50), (0.001, 10)]
 Stability: stable
 K(data) = 1
 x0 = [0.1, 1]
 bounds: [1000, 4000]
 Noise: [array([-0.02774 ,  0.054467,  0.008377,  0.023273,  0.072288, -0.01678 ,
        0.021729,  0.043653, -0.06513 ,  0.026818, -0.040742, -0.04879 ,
        0.037847,  0.020509, -0.072957, -0.041937, -0.02906 ,  0.032312,
        0.065164,  0.011859, -0.026383, -0.060963,  0.00175 , -0.079686,
        0.049353, -0.016054,  0.007194,  0.006627,  0.033909, -0.049105,
        0.004628, -0.040187, -0.029989, -0.060265, -0.005377,  0.020105,
        0.075071,  0.013983, -0.019761,  0.047031, -0.021971,  0.039363,
        0.060593,  0.005274, -0.051065, -0.019888,  0.032316, -0.044304,
        0.059276, -0.006403,  0.017273,  0.074099, -0.036279, -0.035469,
       -0.064381,  0.004145,  0.081658,  0.090144,  0.025241,  0.074232,
       -0.038906, -0.087828,  0.019228, -0.045324, -0.000661,  0.027598,
       -0.025328,  0.039404, -0.066054, -0.000846,  0.045659,  0.026828,
       -0.004781, -0.021446,  0.04342 ,  0.061797, -0.049474,  0.068942,
       -0.010688,  0.09864 ,  0.031934, -0.06027 , -0.056454, -0.098648,
       -0.014149, -0.024631, -0.037344,  0.001437,  0.026031, -0.043663,
       -0.111456, -0.018268,  0.039743, -0.028756,  0.011235, -0.042267,
        0.024441,  0.029182, -0.036806, -0.038198, -0.047223,  0.056725,
       -0.048144,  0.020541, -0.0469  , -0.096735,  0.018101,  0.044465,
        0.03095 ,  0.052735, -0.006917, -0.04925 , -0.051224, -0.030555,
       -0.137486, -0.025433,  0.073604,  0.010037, -0.01226 , -0.034657,
       -0.003611, -0.119397, -0.076523,  0.045717,  0.094531,  0.012419,
       -0.004889,  0.077483,  0.03818 , -0.039513,  0.00548 , -0.017377,
       -0.043357, -0.02422 ,  0.030967, -0.067501,  0.09213 ,  0.018365,
       -0.129755,  0.012027, -0.027616,  0.03353 ,  0.08068 ,  0.03664 ,
       -0.002771,  0.016429,  0.089469, -0.015072, -0.001563, -0.025723,
       -0.042965, -0.022312,  0.060931,  0.048772,  0.077715, -0.071542,
        0.051379,  0.04943 , -0.06459 ,  0.045016, -0.051944, -0.016118,
        0.052788,  0.024313,  0.000891,  0.056438,  0.055659, -0.023662,
        0.099854,  0.023416, -0.033838,  0.022544, -0.027115,  0.082264,
        0.066087,  0.074328, -0.007488, -0.00262 , -0.014134,  0.072937,
       -0.018117,  0.020208,  0.043218, -0.052153,  0.021981,  0.096152,
        0.021082, -0.050859, -0.026568, -0.03166 ,  0.016869,  0.005308,
        0.003681,  0.029839,  0.054319,  0.089529,  0.007337,  0.02379 ,
       -0.022537, -0.011053,  0.016035, -0.011987,  0.037358, -0.035074,
        0.076927, -0.072023, -0.030071,  0.058814, -0.069617, -0.045327,
       -0.028724, -0.019033,  0.023769, -0.007916,  0.063961, -0.099422,
       -0.041908, -0.103896, -0.011789,  0.002426, -0.069212, -0.016588,
       -0.036193,  0.061136,  0.027702, -0.027839,  0.041806,  0.004805,
       -0.002998, -0.021162,  0.083648, -0.08395 ,  0.012139, -0.055921,
        0.040988, -0.016927, -0.089026,  0.068597, -0.008459,  0.037326,
        0.029534, -0.063866, -0.120686,  0.083003,  0.008422,  0.027763,
        0.073714,  0.020072, -0.036845,  0.053264,  0.097603, -0.060617,
        0.010553, -0.006423,  0.038762, -0.008912, -0.08473 , -0.016872,
