h-Model fitted to i-Model 
 Starting Params: [3.05, 2.68, 1, 1, 0.1]
 parambounds: [(0.001, 50), (0.001, 50), (0.001, 50), (0.001, 50), (0.001, 10)]
 Stability: stable
 K(data) = 1
 x0 = [0.1, 1]
 bounds: [1000, 4000]
 Noise: [array([-0.097871, -0.044029,  0.09084 ,  0.023468,  0.001118, -0.043492,
        0.001123,  0.013443,  0.001329,  0.06583 , -0.022899,  0.027411,
       -0.005731, -0.079661,  0.023362, -0.044652,  0.012777, -0.037544,
       -0.037965, -0.045139, -0.009336, -0.067337, -0.022747,  0.047497,
        0.122214, -0.004452, -0.022662,  0.019745, -0.056608,  0.091831,
       -0.01745 , -0.021276,  0.041447, -0.008336,  0.008035, -0.027567,
        0.036135, -0.014486,  0.105428,  0.061206,  0.02101 , -0.023141,
       -0.035011, -0.029014,  0.015373, -0.010224, -0.011183,  0.112546,
       -0.012   , -0.077026, -0.016415, -0.00909 ,  0.065423, -0.097012,
        0.013657,  0.018069,  0.015103, -0.047399,  0.017552, -0.020665,
        0.034844,  0.027822,  0.070288, -0.04329 ,  0.080361,  0.004713,
        0.000169, -0.044095, -0.048929, -0.057775,  0.06589 ,  0.088675,
       -0.015835, -0.052944,  0.006465,  0.027285, -0.057937, -0.014404,
        0.009384,  0.037761,  0.03951 , -0.054948,  0.045927, -0.012469,
        0.017762, -0.065519,  0.009098, -0.029544, -0.008002, -0.011174,
       -0.040282,  0.001126, -0.066016, -0.048243,  0.020656,  0.006023,
       -0.002953,  0.043695, -0.031547, -0.009018, -0.05198 ,  0.063992,
        0.00118 , -0.035496,  0.000899, -0.001285, -0.001574,  0.002758,
        0.041099, -0.05346 , -0.010741,  0.098766,  0.000249,  0.033857,
        0.079887, -0.060017, -0.049611,  0.013459, -0.024327,  0.008709,
        0.023119, -0.047377,  0.049179,  0.059465, -0.059527,  0.018258,
       -0.045285,  0.032551,  0.048137, -0.130583, -0.069233, -0.026098,
        0.029602,  0.029852,  0.067708,  0.031715,  0.037023,  0.000585,
        0.011934, -0.030056, -0.045488, -0.019906,  0.051702,  0.002417,
        0.048708,  0.014677,  0.012592, -0.086685, -0.089648,  0.046319,
       -0.043323,  0.061185,  0.082353,  0.027643,  0.017584,  0.003072,
       -0.040282,  0.015397, -0.069673,  0.040968,  0.05491 , -0.010958,
       -0.013515,  0.048437,  0.027283, -0.016922,  0.055402,  0.078457,
        0.080268,  0.02669 ,  0.044483,  0.051648,  0.004247, -0.02318 ,
       -0.03363 , -0.122527, -0.061137, -0.073053, -0.039164,  0.122152,
        0.010715,  0.023084, -0.084118,  0.027463, -0.020055,  0.003394,
       -0.039437, -0.063189, -0.016683, -0.036748,  0.062519,  0.016844,
        0.025569, -0.017018,  0.06914 , -0.018578, -0.003161,  0.129555,
        0.052845,  0.072149, -0.003024, -0.01019 ,  0.042259,  0.005973,
        0.106616,  0.018958, -0.023781,  0.017336,  0.015767,  0.071189,
       -0.020657, -0.039972,  0.025875,  0.021949,  0.048316,  0.02505 ,
        0.054216,  0.109396, -0.024224,  0.001867, -0.023869,  0.03556 ,
        0.000678,  0.006333, -0.026337,  0.106093, -0.034967, -0.076276,
       -0.023136, -0.058062, -0.022591, -0.016445, -0.009077, -0.099175,
       -0.080411, -0.057272,  0.036959, -0.03915 ,  0.04595 ,  0.091458,
       -0.078792,  0.028738, -0.034955, -0.047165, -0.072946, -0.038115,
       -0.0187  ,  0.00333 ,  0.084015,  0.056867, -0.027041,  0.05086 ,
        0.017726, -0.084999,  0.036365, -0.102103, -0.050446, -0.063559,
       -0.113512, -0.027294, -0.031781, -0.061298, -0.073463, -0.017537,
        0.040887, -0.015538, -0.039961, -0.077214, -0.032761, -0.011041,
        0.008377,  0.02788 , -0.035126, -0.00919 ,  0.08302 ,  0.047773,
        0.06073 ,  0.042347, -0.008555,  0.003624, -0.049713,  0.037514,
        0.004708,  0.111631, -0.026946, -0.056858, -0.046853, -0.122054,
        0.058808,  0.011784, -0.082556, -0.024015,  0.071757,  0.049559,
        0.103787,  0.01171 ,  0.049723,  0.113194, -0.076504, -0.061723,
       -0.059521,  0.113928,  0.118574,  0.02202 , -0.043083, -0.04306 ,
        0.020322,  0.080836,  0.003678,  0.034051,  0.015048, -0.027102,
       -0.037788, -0.00035 , -0.002086, -0.012658,  0.020993, -0.011914,
        0.000749, -0.041443, -0.048106,  0.086537, -0.008204, -0.014054,
        0.017701, -0.000581,  0.0252  ,  0.06208 ,  0.047505, -0.022745,
       -0.060007,  0.025306, -0.012291,  0.080029,  0.025058,  0.018456,
        0.015974,  0.033428, -0.072294, -0.017075,  0.010783,  0.060331,
       -0.04804 ,  0.061972, -0.046522,  0.012737, -0.06472 ,  0.078932,
        0.07597 ,  0.008632,  0.037084, -0.018393, -0.033228,  0.0107  ,
       -0.053185, -0.039868,  0.050964, -0.082056, -0.082141,  0.077777,
        0.022736, -0.024277, -0.023161, -0.001665, -0.004476, -0.013141,
       -0.071847, -0.056132, -0.02861 , -0.070768,  0.007056,  0.036462,
       -0.027033,  0.036402,  0.069979, -0.046142, -0.071095,  0.032406,
       -0.065175,  0.016628, -0.089256, -0.008665,  0.100752, -0.028428,
       -0.035954, -0.015324, -0.033036, -0.042354, -0.080605,  0.075563,
       -0.016965, -0.032289, -0.054534,  0.086895, -0.032528, -0.08386 ,
        0.108435, -0.03837 , -0.007445,  0.012112,  0.018637,  0.016134,
       -0.091186,  0.082678, -0.004809,  0.01778 , -0.074409,  0.017348,
        0.107337, -0.006651, -0.002013, -0.017722,  0.114777, -0.004177,
       -0.079776,  0.043008, -0.00213 ,  0.046644, -0.051001,  0.015822,
       -0.009659,  0.014043, -0.004941, -0.047927, -0.009138,  0.036734,
       -0.08388 ,  0.017276,  0.019371,  0.003845, -0.018308,  0.009196,
       -0.000102,  0.054292, -0.050632,  0.050841, -0.102146, -0.049387,
        0.033346,  0.095484,  0.028372, -0.025288,  0.023607, -0.043361,
        0.057503, -0.062556,  0.029009,  0.012166,  0.009255,  0.046799,
        0.012789, -0.02257 , -0.005184, -0.012942,  0.005899,  0.066189,
       -0.060539, -0.031059, -0.031945, -0.072467,  0.035622,  0.02764 ,
        0.002154,  0.037754,  0.051673,  0.05288 ,  0.040109, -0.018547,
        0.017003,  0.055115, -0.054626, -0.011027, -0.086045, -0.053519,
        0.002513,  0.055097,  0.028747,  0.018709,  0.078119,  0.043452,
        0.048145, -0.057414, -0.064412, -0.068438, -0.09206 ,  0.018792,
        0.00947 , -0.034233,  0.035555, -0.023553,  0.031938,  0.070017,
       -0.016225,  0.044453,  0.027716,  0.011336, -0.034407,  0.041137,
       -0.063422,  0.035792,  0.030472, -0.008317,  0.031541,  0.031609,
       -0.002339,  0.002636, -0.011458,  0.070388, -0.033963,  0.048636,
       -0.08891 , -0.014963,  0.016717,  0.037341, -0.00404 ,  0.023534,
       -0.015393,  0.080258, -0.071215,  0.008277,  0.007156,  0.016429,
        0.027811,  0.050162,  0.026788, -0.033085,  0.006566, -0.081302,
        0.115547, -0.005923,  0.069695,  0.003898,  0.049922,  0.080163,
        0.008879,  0.022819, -0.038673,  0.057972, -0.112722,  0.023579,
       -0.062857, -0.031824, -0.013718,  0.043704,  0.000803, -0.055642,
        0.047288, -0.034999, -0.052539, -0.014158, -0.006449, -0.024231,
       -0.001336, -0.005047, -0.050365, -0.077949, -0.001508, -0.016554,
        0.033488,  0.076288,  0.035601,  0.000416, -0.018964,  0.013386,
        0.007999, -0.002134, -0.051526, -0.026584, -0.019591, -0.007866,
        0.064572,  0.053296,  0.051925,  0.017132,  0.041286, -0.012359,
       -0.031433,  0.018551, -0.095944, -0.096424,  0.012603,  0.079439,
       -0.03677 ,  0.073583, -0.032155, -0.082998, -0.022796, -0.069774,
       -0.001014,  0.006646, -0.070138, -0.039513,  0.043339,  0.03509 ,
       -0.011816, -0.015793, -0.062048, -0.007438,  0.016838,  0.080707,
       -0.038582, -0.045893, -0.03245 ,  0.185649,  0.064927,  0.008505,
        0.012275,  0.01628 ,  0.049903,  0.117678, -0.073987, -0.013915,
        0.019988,  0.075033,  0.059789,  0.072904, -0.000867,  0.089024,
        0.010957,  0.054632,  0.03504 , -0.054453, -0.042624,  0.011584,
        0.003262, -0.024801, -0.111768,  0.097418,  0.011367,  0.06289 ,
       -0.04327 , -0.09455 , -0.077951,  0.105374, -0.045411,  0.044864,
       -0.013508,  0.017901,  0.036481,  0.015084,  0.047786,  0.033066,
       -0.046441, -0.011873, -0.025677,  0.018024,  0.143528,  0.021104,
       -0.085189, -0.063637, -0.04802 ,  0.105479,  0.01367 ,  0.078543,
       -0.031544,  0.026484, -0.058259,  0.042963, -0.027831, -0.002419,
        0.002567, -0.06628 , -0.062106,  0.11828 ,  0.013878, -0.071585,
        0.003721,  0.00805 ,  0.003286, -0.059905, -0.01931 ,  0.058251,
        0.034312, -0.000485,  0.011857,  0.042286, -0.015466,  0.026823,
        0.08505 , -0.028609,  0.037446, -0.020422,  0.008713,  0.032585,
        0.000978, -0.036879, -0.085577, -0.051188,  0.001449, -0.011495,
       -0.073438,  0.003482,  0.008636,  0.062329, -0.173813, -0.043912,
       -0.030095, -0.024092,  0.078419, -0.051549, -0.023357, -0.091872,
        0.033628, -0.03568 , -0.070295,  0.062637,  0.011466,  0.052511,
        0.082525, -0.130104, -0.080062,  0.053061, -0.016201, -0.042018,
        0.028718,  0.001185,  0.021885,  0.023551, -0.087209,  0.016681,
       -0.01418 , -0.057699, -0.064488, -0.090955,  0.022186,  0.050823,
       -0.003203, -0.016055,  0.049564,  0.05484 ,  0.043546, -0.01121 ,
       -0.075978,  0.009054,  0.031988,  0.006846, -0.012649, -0.06364 ,
        0.018666,  0.027751,  0.013368, -0.037498, -0.023697,  0.023679,
       -0.026043, -0.031252, -0.126878,  0.048795,  0.037543,  0.002848,
        0.018364, -0.050642,  0.08459 , -0.081204,  0.016435, -0.017932,
       -0.014546,  0.002263,  0.077034,  0.088628, -0.040866, -0.050635,
        0.059448, -0.002116, -0.043085,  0.036145, -0.037858, -0.027502,
        0.104573, -0.018575, -0.042094, -0.078614,  0.046808, -0.065689,
       -0.072433,  0.014686,  0.030069,  0.031595,  0.009485, -0.02051 ,
        0.002497,  0.042429, -0.009897, -0.126762,  0.022988,  0.032922,
       -0.061753, -0.026706,  0.033577, -0.017094, -0.079619, -0.021354,
       -0.038673,  0.095701,  0.053277, -0.056402, -0.14062 , -0.064771,
        0.005169, -0.02187 , -0.040919,  0.0548  , -0.059337,  0.083938,
       -0.077882, -0.031132,  0.06167 , -0.03439 ,  0.118088, -0.01081 ,
       -0.088255, -0.106639, -0.011284,  0.080566,  0.041592, -0.039804,
       -0.013432,  0.039559, -0.003398, -0.021109, -0.077086, -0.04904 ,
       -0.00669 , -0.015675,  0.008986, -0.082758, -0.045734,  0.01403 ,
        0.034357, -0.064754, -0.006576,  0.008603,  0.0634  , -0.012144,
        0.030396, -0.015737,  0.011317, -0.011553, -0.049471, -0.007281,
       -0.03498 , -0.075066, -0.096182, -0.006783, -0.011462,  0.025405,
       -0.032046, -0.002987,  0.018486,  0.05118 ,  0.026735, -0.013984,
        0.010331,  0.021623, -0.037847, -0.021321, -0.092527, -0.053237,
       -0.070738,  0.11103 , -0.075152,  0.041264, -0.022215, -0.066636,
        0.021932,  0.038604, -0.049729, -0.004946,  0.001022,  0.002432,
       -0.001212, -0.067387,  0.035354,  0.11898 ,  0.0311  ,  0.039813,
        0.046738,  0.016816, -0.041476, -0.053401, -0.043235,  0.063675,
        0.034807, -0.062862, -0.020756, -0.033212, -0.031983,  0.027991,
       -0.04919 , -0.031406, -0.027669, -0.042219, -0.022188, -0.068834,
       -0.058105,  0.039789, -0.046259, -0.055945, -0.030836,  0.056488,
        0.022398, -0.038073, -0.005565,  0.013286,  0.020176, -0.067524,
        0.024445, -0.040983, -0.030878,  0.021771, -0.096686,  0.080573,
       -0.053389,  0.027881, -0.051994,  0.027076, -0.017928,  0.050144,
        0.048792,  0.01023 , -0.009383,  0.017892,  0.008358, -0.066228,
       -0.000914, -0.000476, -0.033667,  0.006354, -0.000946, -0.016566,
        0.052647, -0.055779,  0.070385, -0.068857,  0.091358,  0.069741,
        0.019576, -0.052399,  0.063791,  0.063282, -0.095814, -0.072149,
        0.026426,  0.075654,  0.035998,  0.03673 ,  0.007651, -0.052225,
        0.016845,  0.039713,  0.097129, -0.002097, -0.078773, -0.082979,
        0.05552 ,  0.005615, -0.005772, -0.039198,  0.035803, -0.091033,
       -0.058819, -0.041613, -0.015951,  0.048595, -0.029102, -0.013557,
        0.028398, -0.033764, -0.086028,  0.043463,  0.014046,  0.081289,
        0.021018, -0.021063, -0.004963,  0.017409,  0.013138,  0.000473,
       -0.024453, -0.03981 ,  0.073229, -0.023243, -0.021789,  0.042943,
        0.014297, -0.054596,  0.006914, -0.024514, -0.03128 , -0.039196,
        0.091489,  0.052265, -0.040924,  0.093551,  0.005566, -0.042965,
       -0.083341, -0.049427, -0.034166, -0.03085 ,  0.005035,  0.008761,
       -0.030775,  0.069143,  0.078981, -0.004864, -0.017261, -0.025467,
       -0.027788,  0.053397, -0.010813, -0.038123, -0.000962, -0.099212,
        0.003847,  0.083266,  0.008239,  0.035346,  0.009598, -0.109394,
        0.06395 ,  0.031311,  0.006574,  0.007305,  0.092469, -0.033489,
       -0.003881,  0.002584,  0.012639, -0.03387 ,  0.03493 ,  0.033182,
        0.129319, -0.061512,  0.030382, -0.042316, -0.054585,  0.041288,
       -0.007822, -0.034025, -0.104517,  0.034865, -0.055942,  0.011898,
        0.004984,  0.027304,  0.020561,  0.0115  ,  0.017357, -0.02527 ,
       -0.009533, -0.001417, -0.029564, -0.042458,  0.016705, -0.069204,
       -0.017933,  0.070656,  0.039132,  0.041293,  0.085773, -0.011814,
       -0.00756 , -0.072565,  0.023876, -0.021536,  0.054173,  0.057482,
        0.000848, -0.020369,  0.014037, -0.000525,  0.056117, -0.058844,
        0.04265 , -0.030978, -0.064396, -0.061941, -0.0575  , -0.056904,
        0.057585,  0.033967,  0.059854, -0.067017,  0.045362, -0.08624 ,
        0.032966, -0.021119, -0.084549,  0.001721,  0.025427,  0.044683,
       -0.014261, -0.024923, -0.063188, -0.034972, -0.041575,  0.02973 ,
       -0.00972 ,  0.037255,  0.005516,  0.007975,  0.078817,  0.020471,
       -0.048218, -0.11941 ,  0.052593,  0.014674,  0.004188,  0.022248,
        0.008025,  0.00326 , -0.042855, -0.031685,  0.049041, -0.011889,
        0.005064, -0.01316 , -0.054528,  0.024143,  0.053333, -0.039864,
        0.034589,  0.024923,  0.047572,  0.070267,  0.059039,  0.013816,
       -0.037026,  0.024972, -0.074303,  0.019344,  0.098775, -0.005712,
        0.011571,  0.016557,  0.008687,  0.006857, -0.006498,  0.00354 ,
       -0.012144, -0.070394,  0.031917,  0.013241, -0.00852 , -0.123293,
       -0.063658, -0.041048, -0.043248,  0.007969,  0.080778, -0.036776,
       -0.029042, -0.011149, -0.000247,  0.062628,  0.025574,  0.001269,
       -0.046537,  0.067148,  0.007265, -0.051246,  0.044221, -0.00298 ,
       -0.029998, -0.010967, -0.007903,  0.049006,  0.082659, -0.024827,
        0.02077 , -0.050337, -0.067155,  0.135543, -0.025077,  0.001862,
        0.016485,  0.071648, -0.003784,  0.041709,  0.017846, -0.058999,
        0.002821,  0.048769,  0.01973 ,  0.005477, -0.010316, -0.006346,
        0.005589, -0.065083, -0.024898,  0.022889,  0.019077,  0.008003,
       -0.03839 ,  0.014772, -0.028915, -0.078356, -0.107498,  0.00245 ,
       -0.038663,  0.021426,  0.015517,  0.007087, -0.068844, -0.055837,
       -0.021559, -0.068477,  0.017026,  0.020807, -0.023648,  0.059462,
        0.029955,  0.021449, -0.049649,  0.013322, -0.05447 ,  0.024889,
        0.038874,  0.005317, -0.019791, -0.153133, -0.006384,  0.040102,
       -0.03812 ,  0.037914,  0.060638, -0.016556,  0.056581, -0.001938,
        0.028318,  0.07936 ,  0.033875, -0.031547,  0.024419,  0.047025,
       -0.010628, -0.065055, -0.029946, -0.058542,  0.053276,  0.053498,
       -0.04302 ,  0.043059,  0.013968,  0.01184 ,  0.062669, -0.049308,
       -0.087759,  0.008474,  0.088781,  0.001615,  0.050848, -0.057788,
       -0.060473, -0.016117,  0.053309, -0.092865,  0.009442, -0.052342,
        0.014691, -0.021699, -0.003983,  0.012991, -0.017806, -0.0633  ,
       -0.01025 , -0.062122,  0.131046, -0.048124, -0.051701,  0.009634,
       -0.110266, -0.010696,  0.049931,  0.011594,  0.041728,  0.014367,
        0.00946 ,  0.025562,  0.019115,  0.014679, -0.013908, -0.042009,
       -0.021208,  0.083174, -0.007895, -0.064906,  0.011578, -0.006288,
       -0.133223,  0.087031,  0.021135,  0.015356, -0.018591,  0.018388,
       -0.049641,  0.071198,  0.007429,  0.003426, -0.080331,  0.010375,
       -0.011916,  0.032658,  0.044163,  0.036991,  0.016348,  0.041391,
       -0.01517 , -0.051053, -0.029783, -0.104509,  0.031761, -0.025724,
        0.050381,  0.011094, -0.008081, -0.016475, -0.004462,  0.020437,
       -0.019547,  0.010452, -0.087728, -0.011097, -0.017911,  0.053602,
       -0.028716, -0.060103,  0.122429,  0.079436, -0.013159, -0.005475,
       -0.064751, -0.003657, -0.029197,  0.024431, -0.145594,  0.066694,
        0.009815, -0.060588,  0.014434, -0.032549,  0.103613, -0.04998 ,
        0.043295, -0.045931, -0.045808,  0.012405,  0.048828, -0.043353,
        0.019851,  0.013772,  0.007176,  0.062811, -0.03585 , -0.055322,
       -0.007396, -0.011186,  0.028124,  0.00664 , -0.0035  , -0.078479,
       -0.023071, -0.058953,  0.007182,  0.088839,  0.02365 ,  0.037349,
       -0.017414,  0.038766, -0.052717,  0.024488,  0.020253, -0.068033,
       -0.031968, -0.003079,  0.021769,  0.005018, -0.077262,  0.061874,
       -0.004075,  0.073544,  0.002536,  0.029502,  0.010214,  0.065192,
        0.001582,  0.047772,  0.009055, -0.030174,  0.027815,  0.090727,
        0.012773, -0.071402,  0.011383, -0.02569 , -0.028539, -0.05706 ,
        0.051627, -0.045576, -0.010522,  0.011017,  0.005792, -0.075433,
        0.00398 ,  0.017899,  0.003841, -0.032212,  0.052802,  0.0385  ,
        0.031019, -0.0126  ,  0.080563, -0.034146, -0.042916,  0.025019,
        0.017469,  0.119879,  0.006132,  0.046124, -0.089721,  0.013177,
       -0.045591, -0.019172,  0.108835, -0.016743,  0.038974, -0.020339,
        0.052438, -0.007511, -0.041262, -0.008366,  0.098421,  0.014441,
       -0.048538,  0.017364,  0.027693,  0.024271,  0.033768,  0.067804,
        0.039689,  0.027727,  0.011215, -0.053249, -0.023254,  0.002319,
        0.002206, -0.082243, -0.003931,  0.000656,  0.040677,  0.000989,
        0.060724, -0.072126,  0.012553, -0.00151 , -0.000629,  0.043521,
        0.057151,  0.075534, -0.045112,  0.017435,  0.0536  ,  0.030259,
        0.002719,  0.02228 ,  0.090926,  0.013632, -0.036452, -0.031353,
       -0.010464,  0.057513, -0.139047,  0.00713 ,  0.026345, -0.042718,
        0.017989,  0.014948, -0.134664, -0.005421, -0.024855,  0.034567,
       -0.02888 , -0.00236 , -0.057623, -0.036816,  0.022438,  0.044556,
        0.019194, -0.047159,  0.088146, -0.012503, -0.105139, -0.095605,
       -0.05611 ,  0.035712, -0.079223, -0.008797,  0.01925 ,  0.142482,
        0.00529 , -0.085691,  0.058907, -0.058486, -0.045493, -0.021319,
       -0.028071, -0.05043 , -0.03747 , -0.000182, -0.027857, -0.027465,
        0.002318,  0.043972, -0.002441, -0.01374 ,  0.055892, -0.033871,
       -0.099056, -0.053455,  0.071271,  0.013223,  0.035637,  0.014878,
       -0.022173,  0.021194, -0.043733,  0.027961, -0.06043 , -0.027015,
       -0.121171,  0.083255, -0.043165,  0.078113,  0.079576, -0.083578,
       -0.001509,  0.000721, -0.113778,  0.052281,  0.033926,  0.075571,
       -0.002786,  0.062307, -0.004953,  0.042887,  0.062135, -0.029301,
        0.054504, -0.081964, -0.03436 ,  0.047722, -0.024857,  0.049968,
        0.084508, -0.03    ,  0.034998, -0.017515,  0.02946 ,  0.006136,
       -0.005551, -0.051896, -0.001692,  0.061356, -0.084446,  0.060842,
       -0.012808,  0.011785, -0.088382,  0.005994,  0.014205,  0.041741,
        0.111805,  0.029563, -0.048585, -0.060982,  0.030727, -0.006686,
       -0.047446, -0.035798,  0.046741,  0.016252, -0.052749, -0.000107,
        0.041538,  0.004397, -0.058853,  0.031283,  0.056268, -0.000308,
        0.024862, -0.019571,  0.028418,  0.047582, -0.010231,  0.02853 ,
        0.109566, -0.001249, -0.076618,  0.051962,  0.037692,  0.02376 ,
       -0.009459,  0.02529 ,  0.067845, -0.010842,  0.011025,  0.022156,
       -0.018507, -0.00328 , -0.002258,  0.056787, -0.045589,  0.079062,
        0.004666,  0.063561,  0.043881, -0.017152,  0.031278,  0.045042,
        0.048611, -0.007958, -0.008497,  0.036296,  0.036466, -0.035407,
        0.064633, -0.020455, -0.009456,  0.003967,  0.01865 , -0.025752,
       -0.071149,  0.054042,  0.018657,  0.02254 ,  0.031385, -0.089549,
       -0.009175,  0.05838 ,  0.039369, -0.032363, -0.095319, -0.022153,
       -0.006493, -0.067404, -0.009881, -0.012637, -0.015857, -0.064125,
       -0.002044,  0.001901,  0.040862, -0.026093, -0.011218,  0.033461,
        0.05149 , -0.028361, -0.10622 ,  0.027731,  0.047879,  0.019197,
       -0.063989, -0.029807,  0.060086, -0.062859,  0.041022,  0.005309,
       -0.000196, -0.033706,  0.031065, -0.008066,  0.113004,  0.014522,
        0.028157, -0.003568, -0.053956, -0.034439, -0.004833, -0.102798,
        0.014906,  0.068592,  0.004912, -0.023652, -0.082256,  0.0811  ,
